row_idx,smiles,solvent,peakwavs_max
973,CCCCN1c2ccccc2Sc2cc(-c3nc4c(-c5ccc(-c6ccc(/C=C(/C#N)C(=O)O)s6)s5)ccc(-c5ccc(-c6ccc(/C=C(\C#N)C(=O)O)s6)s5)c4n3CCCC)ccc21,C1CCOC1,444.0
312,CCCCCCC1(CCCCCC)c2cc(/C=C(\C#N)C(=O)O)sc2-c2sc(-c3ccc(N(c4ccc(-c5ccc(OCCCC)cc5OCCCC)cc4)c4ccc(-c5ccc(OCCCC)cc5OCCCC)cc4)c4nsnc34)cc21,ClCCl,496.0
1580,N#CC(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1)C(=O)O,C1CCOC1,491.0
1157,CCO[Si](OCC)(c1ccccc1)c1ccc(N=Nc2ccccc2)cc1,CC#N,444.0
189,CCC1(CC)c2cc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccc(C=C4c5ccccc5-c5ccccc54)cc3)cc21,ClCCl,470.0
1501,N#C/C(=C\c1ccc(-c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)s1)C(=O)O,C1CCOC1,500.0
1250,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cc4sc(/C=C(\C#N)C(=O)O)cc4s3)cc2)cc1,ClC(Cl)Cl,512.0
801,CCCCCCc1cc(-c2ccc(N3c4ccccc4C4C5CCC(C5)C43)cc2)sc1-c1ccc(/C=C(\C#N)C(=O)O)s1,ClCCl,506.0
264,CCCCC1(CCCC)C(C=C2C(=O)C(c3ccc4c(c3)C3CCCC3N4c3ccc4c(c3)C(C)(C)c3ccccc3-4)=C2[O-])=[N+](CCC(=O)O)c2ccccc21,CS(C)=O,643.0
925,CCCCCCn1cc(/C=C(/C#N)c2ccc(/C=N/c3ccc(C(=O)O)cc3)s2)c2cc(OC)ccc21,ClC(Cl)Cl,462.0
5,C(=C/c1nc2ccccc2o1)\c1ccc(Cn2cc(-c3ccc(N(c4ccccc4)c4ccc(-c5cn(Cc6ccc(/C=C/c7nc8ccccc8o7)cc6)nn5)cc4)cc3)nn2)cc1,CN(C)C=O,324.0
58,CC(C)(C)c1ccc2c(N(c3ccccc3)c3cccc4ccccc34)c3cc(C(C)(C)C)ccc3c(-c3ccc(/C=C(\C#N)C(=O)O)s3)c2c1,C1CCOC1,434.0
430,CCCCCCCCN1C(=O)c2c(-c3ccc4c(c3)C3CCCC3N4c3ccc(C)cc3)ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)c2C1=O,ClCCl,442.0
1049,CCCCn1c2cc(-c3ccncc3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1COCCO1,375.0
598,CCCCCCN1c2ccccc2Sc2cc(/C=C(/C#N)C(=O)O)ccc21,C1CCOC1,440.0
1374,N#C/C(=C/c1cc2sc(-c3sc(-c4ccc(N5c6ccccc6C6C7CCC(C7)C65)cc4)c4c3OCCO4)cc2s1)C(=O)O,ClCCl,535.0
1321,Cc1ccc(N(c2ccc(/C=C3\SC(=S)N(CC(=O)O)C3=O)cc2)c2ccc(/C=N/N(c3ccccc3)c3ccccc3)cc2)cc1,ClC(Cl)Cl,495.0
1447,N#C/C(=C\c1ccc(-c2cc3sc(-c4ccc5c(c4)N(c4ccccc4)C4C6CCC(C6)C54)cc3s2)s1)C(=O)O,ClCCl,526.0
1113,CCN(CC)c1ccc2c(c1)OC1=NC(c3ccc(O)c(C(=O)O)c3)n3c(nc4ccccc43)C1=C2,CS(C)=O,448.0
324,CCCCCCCCC1(CCCCCCCC)c2cc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(C=C(C#N)C(=O)O)cc21,C1CCOC1,393.0
695,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)c6nsnc56)s4)s3)cc2)cc1,ClCCl,570.0
569,CCCCCCN1c2ccc(/C=C(\C#N)C(=O)O)cc2Sc2cc(-c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)ccc21,ClCCl,474.0
648,CCCCCCOc1ccc(-n2c3cc(/C=C(\C#N)C(=O)O)sc3c3sc(-c4ccc(N(c5ccc6c(c5)sc5ccsc56)c5ccc6c(c5)sc5ccsc56)cc4)cc32)c(OCCCCCC)c1,ClCCl,511.0
1031,CCCCn1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc2c(-c3ccc(-c4ccc(/C=C(/C#N)C(=O)O)s4)s3)ccc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)c21,C1CCOC1,464.0
219,CCC1=C(C)C2=C(c3ccc(N(c4ccc(C5=C6C(C)=C(CC)C(C)=[N+]6[B-](F)(F)n6c(C)c(CC)c(C)c65)cc4)c4ccc(-c5ccc(C(=O)O)cc5)cc4)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClCCl,526.0
1398,N#C/C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,ClC(Cl)Cl,448.0
1642,O=C(O)CCCCCCn1c2cc(-c3ccc(-c4ccncc4)s3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1COCCO1,396.0
193,CCC1(CC)c2cc(-c3ccc(/C=C(\C#N)C(=O)O)cc3)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc21,ClCCl,374.0
1420,N#C/C(=C\c1cc2c(c3ccccc13)N(c1ccc(C=C(c3ccccc3)c3ccccc3)cc1)C1CCCC21)C(=O)O,ClC(Cl)Cl,507.0
1190,CN(C)c1ccc(-c2c3nc(c(-c4ccc(C(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(N(C)C)cc4)c4nc(c(-c5ccc(C(=O)O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,CN(C)C=O,520.0
1331,Cc1ccc(N(c2ccc(C)cc2)c2ccc(N3c4ccc(-c5ccc(N(c6ccccc6)c6cccc7ccccc67)cc5)cc4Sc4cc(-c5ccc(/C=C(\C#N)C(=O)O)s5)ccc43)cc2)cc1,C1CCOC1,480.0
544,CCCCCCCn1c2ccc(C=C(C#N)C(=O)O)cc2c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,ClCCl,423.0
19,CC(C)(C)c1cc(/C2=C3\C=CC(=N3)/C(C#Cc3ccc4c5c(cccc35)CC4)=c3/cc/c4n3[Zn]n3c(ccc32)/C(C#Cc2ccc(C(=O)O)cc2)=C2/C=CC(=N2)/C=4c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc(C(C)(C)C)c1,C1CCOC1,664.0
1554,N#C/C(=C\c1ccc2c(c1)Sc1ccccc1N2CCCCCCCCN1c2ccccc2Sc2cc(/C=C(\C#N)C(=O)O)ccc21)C(=O)O,CN(C)C=O,402.0
1429,N#C/C(=C\c1cc2sc(-c3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4c3OCCO4)cc2s1)C(=O)O,ClCCl,501.0
54,CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2ccc3c(c2)/C=N/c2ccc(C(=O)O)cc2/N=C/c2cc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)ccc2O[Zn]O3)cc1,C1CCOC1,470.0
1509,N#C/C(=C\c1ccc(-c2ccc(N(c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cc2)o1)C(=O)O,CC#N,421.0
1442,N#C/C(=C\c1ccc(-c2cc3cc(-c4ccc(N5c6ccccc6C6C7CCC(C7)C65)cc4)sc3s2)s1)C(=O)O,ClCCl,511.0
1568,N#CC(=Cc1cc2sc(-c3cccs3)cc2s1)C(=O)O,CCO,399.0
521,CCCCCCCCn1nc2c(-c3ccc(/C=C(/C#N)C(=O)O)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc3c(-c3ccc(-c4ccc(N5c6ccccc6C6C7CCC(C7)C65)cc4)s3)c2n1,ClCCl,641.0
1659,O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccccc3)c3ccc(-c4cc5c6c(c4)CCCN6CCC5)cc3)cc2)SC1=S,CCO,471.0
9,C=Cc1ccc(N(c2ccccc2)c2ccc(/C=C3/SC(=S)N(CC(=O)O)C3=O)cc2)cc1,CO,461.0
1231,COc1cc2cc(/C=C/c3ccc(C=C(C#N)C(=O)O)cc3)c(=O)oc2cc1OC,CC#N,400.0
718,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(C=C(C#N)C(=O)O)s3)cc2)cc1,C1CCOC1,482.0
644,CCCCCCOc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OCCCCCC)cc4)ccc2n3-c2ccc3c(c2)C(C)(C)c2cc(-c4ccc(C=C(C#N)C(=O)O)s4)sc2-3)cc1,CCO,438.0
115,CC1(C)CCN2CCC(C)(C)c3c2c1cc1cc(-c2ccc(-c4sc(-c5ccc(/C=C(\C#N)C(=O)O)s5)c5c4OCCO5)s2)c(=O)oc31,C1CCOC1,527.0
978,CCCCN1c2ccccc2Sc2cc(/C=C(\C#N)C(=O)O)ccc21,ClCCl,452.5
775,CCCCCCc1cc(-c2cc3c4nn(CC(CC)CCCC)nc4c4cc(-c5cc6c(s5)c5ccccc5n6CC(CC)CCCC)sc4c3s2)sc1/C=C(/C#N)C(=O)O,C1CCOC1,469.0
945,CCCCN(CCCC)c1ccc2c(c1)OC1=NC(c3ccc(C(=O)O)cc3)n3c(nc4ccccc43)C1=C2,CS(C)=O,454.0
82,CC1(C)/C(=C/C=C2\SC(=S)N(CC(=O)O)C2=O)N(CC(=O)O)c2ccccc21,CCO,500.0
859,CCCCCCc1csc(-c2ccc(-c3cc(CCCCCC)c(/C=C/c4cc(-c5cc(CCCCCC)c(/C=C(\C#N)C(=O)O)s5)cc(/C=C/c5sc(-c6ccc(-c7cc(CCCCCC)cs7)c7nsnc67)cc5CCCCCC)c4OCC(CC)CCCC)s3)c3nsnc23)c1,ClC(Cl)Cl,492.0
1208,CN(CC(=O)O)c1ccc(C2=C([O-])C(=C3C=CC(=[N+](C)CC(=O)O)C=C3)C2=O)cc1,Cc1ccccc1,625.0
1338,Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc2)cc1,C1CCOC1,466.0
1091,CCN(CC)c1ccc(/C=C/c2sc3ccccc3[n+]2CC(=O)[O-])c(O)c1,CO,535.0
1737,c1ccc(N(c2ccccc2)c2ccc3c(c2)[nH]c2cc(-c4ccncc4)ccc23)cc1,C1COCCO1,372.0
835,CCCCCCc1cc(C=C(C#N)C(=O)O)sc1-c1ccc(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2CCCCCC)s1,ClC(Cl)Cl,489.0
608,CCCCCCOc1c(OC)cc(/C2=c3\cc/c4n3[Zn]n3c(ccc3/C(c3cc5cccc6ccc7cccc3c7c65)=C3/C=CC2=N3)/C(c2cc(OC)c(COCCCCC)c(OC)c2)=C2/C=CC(=N2)/C=4C#Cc2ccc(/C=C(/C#N)C(=O)O)s2)cc1OC,ClCCl,639.0
66,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccc3c4ccc(C#Cc5ccc(C=C(C#N)C(=O)O)cc5)cc4n(-c4ccc(C(F)(F)F)cc4)c3c2)cc1,ClCCl,385.0
85,CC1(C)C(/C=C/C=C2/N(Cc3ccc(C(=O)O)cc3)c3ccccc3C2(C)C)=[N+](Cc2ccc(C(=O)O)cc2)c2ccccc21,CO,554.0
1449,N#C/C(=C\c1ccc(-c2cc3sc4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)sc4c3s2)cc1)C(=O)O,ClCCl,470.0
92,CC1(C)C(/C=C2\C(=O)C(/C=C3/N(CC(=O)O)c4ccccc4C3(C)C)=C2[O-])=[N+](CC(=O)O)c2ccccc21,c1ccccc1,639.0
789,CCCCCCc1cc(-c2ccc(-c3ccc4c(c3)Sc3ccccc3N4C[C@@H](CC)CCCC)s2)sc1/C=C(\C#N)C(=O)O,ClC(Cl)Cl,494.0
1173,CCn1c2ccc(-c3ccncc3)cc2c2cc(-c3ccncc3)ccc21,C1CCOC1,327.0
124,CC1(C)CCN2CCC(C)(C)c3c2c1cc1cc(/C=C(\C#N)c2ccc(/C=C(\C#N)C(=O)O)s2)c(=O)oc31,CCO,566.0
562,CCCCCCN1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2Sc2cc(-c3ccc(/C=C(/C#N)C(=O)O)s3)ccc21,C1CCOC1,446.0
558,CCCCCCN1c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc2Sc2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,CN(C)C=O,482.0
1039,CCCCn1c2cc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc21,ClCCl,489.0
572,CCCCCCN1c2ccc(/C=C(\C#N)C(=O)O)cc2Sc2cc(-c3ccc4c(c3)C(c3ccccc3OC)=[N+]3C4Cc4c5ccccc5c(-c5ccccc5OC)n4[B-]3(F)F)ccc21,C1CCOC1,638.0
943,CCCCN(CCCC)c1ccc([C+]2C([O-])[C+](c3ccc(N(C)CCOC(=O)CCC(=O)Oc4ccc5c(=C(C#N)C#N)c6cc(O)ccc6c(=C(C#N)C#N)c5c4)cc3)C2[O-])cc1,ClC(Cl)Cl,633.0
231,CCCCC(CC)CN1c2ccc(-c3ccc4c(c3)c3nc5ccccc5nc3n4CC(CC)CCCC)cc2Sc2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,ClCCl,484.0
17,CC(C)(C)c1cc(/C2=C3\C=CC(=N3)/C(C#Cc3c4ccccc4cc4ccccc34)=c3/cc/c4n3[Zn]n3c(ccc32)/C(C#Cc2ccc(C(=O)O)cc2)=C2/C=CC(=N2)/C=4c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc(C(C)(C)C)c1,C1CCOC1,671.0
255,CCCCC(CC)Cn1c2ccc(-c3ccc4c(c3)c3nc5ccccc5nc3n4CC(CC)CCCC)cc2c2cc(-c3ccc(/C=C(/C#N)C(=O)O)o3)ccc21,ClCCl,455.0
782,CCCCCCc1cc(-c2ccc(-c3cc(CCCCCC)c(-c4ccc5c(c4)C4CCCC4N5c4ccc(C)cc4)s3)c3nsnc23)sc1/C=C(/C#N)C(=O)O,ClCCl,557.0
52,CC(C)(C)c1ccc(N(/C2=c3\cc/c4n3[Zn]n3c(ccc3/C(c3cc(C(C)(C)C)cc(C(C)(C)C)c3)=C3/C=CC2=N3)/C=C2\N=C(C=C2/C=C/C=C/C(=O)O)/C=4c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2ccc(C(C)(C)C)cc2)cc1,CCO,628.0
947,CCCCN1/C(=C/C2C(=O)/C(=C\c3cc(C(C)(C)C)[o+]c(C(C)(C)C)c3)C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,ClC(Cl)Cl,688.0
1399,N#C/C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,ClCCl,438.0
222,CCCC1(CCC)c2ccccc2-c2cc(N3c4ccc(-c5ccc(/C=C(/C#N)C(=O)O)s5)cc4C4CCCC43)ccc21,ClCCl,508.0
1309,Cc1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(C)cc3)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2ccc(C)cc2)=C2\N=C(C=C2C#Cc2ccc(C(=O)O)cc2)/C=4c2ccc(C)cc2)cc1,ClCCl,605.0
1022,CCCCc1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(CCCC)cc3)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2ccc(CCCC)cc2)=C2/C=C(/C=C/C=C(C(=O)O)C(=O)O)C(=N2)/C=4c2ccc(CCCC)cc2)cc1,CN(C)C=O,611.0
1243,COc1ccc(N(c2ccc(/C=C/c3nc4ccc(C(=O)O)cc4nc3/C=C/c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)cc2)c2ccc(OC)cc2)cc1,ClC(Cl)Cl,482.0
280,CCCCCC1(CCCCC)COc2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc(-c3nc4sc(-c5sc(-c6ccc(C=C(C#N)C(=O)O)s6)c6c5OCC(CCCCC)(CCCCC)CO6)nc4s3)c2OC1,C1CCOC1,510.0
1536,N#C/C(=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1-c1ccc(C#N)cc1)C(=O)O,ClCCl,490.0
158,CC1(C)c2ccccc2-c2ccc(N(c3ccc(-c4cc5sc(-c6ccc(C=C(C#N)C(=O)O)c(F)c6)cc5s4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21,C1CCOC1,422.0
976,CCCCN1c2ccccc2Sc2cc(-c3sc(/C=C(\C#N)C(=O)O)c4c3OCCO4)ccc21,ClCCl,466.0
161,CC1(C)c2ccccc2-c2ccc(N(c3ccc(-c4cnc(-c5ccc(/C=C(\C#N)C(=O)O)s5)c5nsnc45)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21,ClCCl,575.0
1657,O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccc(/C=C4\SC(=S)N(CC(=O)O)C4=O)cc3)c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cc2)SC1=S,CN(C)C=O,476.0
494,CCCCCCCCn1c(-c2ccc(C3=C(C)C4=C(CCCCC)c5c(C)c(C=C(C#N)C(=O)O)c(C)n5[B-](F)(F)[N+]4=C3C)cc2)nc2c3ccccc3c3ccccc3c21,ClC(Cl)Cl,532.0
1311,Cc1ccc(C(c2ccc(C)cc2)c2ccc(N3c4ccc(/C=C(\C#N)C(=O)O)cc4Sc4cc(-c5ccc(N(c6ccccc6)c6cccc7ccccc67)cc5)ccc43)cc2)cc1,C1CCOC1,474.0
1706,O=C(O)c1ccc(/C=C/c2cccc(N(c3ccccc3)c3ccccc3)c2)cc1,C1CCOC1,385.0
541,CCCCCCCCn1nc2c(-c3ccc(N4c5ccccc5C5C6CCC(C6)C54)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc3c(-c3ccc(C(=O)O)s3)c2n1,ClCCl,529.0
490,CCCCCCCCc1cc(C=C(C#N)C(=O)O)sc1-c1ccc(-c2sc(-c3cc4c5cc(OC)ccc5n(C(CC)CCCCC)c4c4ccccc34)cc2CCCCCCCC)s1,ClCCl,477.0
1237,COc1ccc(C2N=C(c3ccc(N(c4ccccc4)c4ccc(C=C(C#N)C(=O)O)cc4)cc3)NC2c2ccc(OC)cc2)cc1,CCO,405.0
1295,Cc1cc(C)c(/C2=C3\C=CC(=N3)/C(c3c(C)cc(C)cc3C)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2c(C)cc(C)cc2C)=C2\N=C(/C=4c3c(C)cc(C)cc3C)c3nc4ccc(C(=O)O)cc4nc32)c(C)c1,CO,621.0
1191,CN(C)c1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(C(=O)O)cc3)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2ccc(C(=O)O)cc2)=C2/C=CC(=N2)/C=4c2ccc(N(C)C)cc2)cc1,CN(C)C=O,560.0
931,CCCCCOc1ccc(N(/C2=c3\cc/c4n3[Zn]n3c(ccc3/C(c3cc(C(C)(C)C)cc(C(C)(C)C)c3)=C3/C=CC2=N3)/C(C#Cc2ccc(C(=O)O)cc2)=C2/C=CC(=N2)/C=4c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2ccc(OCCCCC)cc2)cc1,CCO,665.0
445,CCCCCCCCN1c2ccccc2Sc2cc(/C=C\c3sc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)s4)cc3/C=C/c3ccc4c(c3)Sc3ccccc3N4CCCCCCCC)ccc21,ClCCl,508.0
1155,CCO[Si](OCC)(OCC)c1ccc2oc(-c3cc4ccc(N(CC)CC)cc4oc3=O)nc2c1,Cc1ccccc1,420.0
505,CCCCCCCCn1c2c(c3ccccc31)-c1c(c3ccccc3n1CCCCCCCC)-c1c(c3cc(-c4ccc(/C=C(\C#N)C(=O)O)s4)ccc3n1CCCCCCCC)-c1c-2c2ccccc2n1CCCCCCCC,ClCCl,460.0
1148,CCN1c2ccccc2Sc2cc(C=C(C#N)C(=O)O)ccc21,CC#N,400.0
1058,CCCCn1c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc2c2cc(-c3ccc(-c4ccc(OC)cc4)s3)ccc21,ClCCl,436.0
1270,COc1nc(-c2ccc(C=C(C#N)C(=O)O)s2)sc1-c1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1,C1CCOC1,503.0
1700,O=C(O)c1ccc(/C2=C3\C=CC(=N3)/C(c3ccccc3)=c3/cc/c4n3[Zn]n3c(ccc32)/C(c2ccccc2)=C2/C=CC(=N2)/C=4c2ccccc2)cc1,ClC(Cl)Cl,594.0
829,CCCCCCc1cc(/C=C(/C#N)C(=O)O)sc1-c1ccc2c(c1)C1CCCC1N2c1ccc(C=C(c2ccccc2)c2ccccc2)cc1,ClC(Cl)Cl,523.0
1330,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-n3ccc4cc(-c5cc(C)c(/C=C(\C#N)C(=O)O)s5)ccc43)cc2)cc1,ClC(Cl)Cl,430.0
847,CCCCCCc1ccc(-c2ccc(-c3ccc4c(c3)Sc3cc(/C=C(\C#N)C(=O)O)ccc3N4CCCCCC)s2)s1,ClCCl,470.0
586,CCCCCCN1c2ccc(C=C(C#N)C(=O)O)cc2Sc2cc(-c3ccc4c(c3)c3ccccc3n4CCCCCC)ccc21,ClCCl,470.0
1409,N#C/C(=C\C=C\C1=C2SC(c3ccccc3)=CC(c3ccccc3)=C2CCC1)C(=O)O,ClCCl,596.0
1133,CCN1C(=O)/C(=c2\s/c(=C\c3ccc4c(c3)C3CCCC3N4c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)c(=O)n2CC(=O)O)SC1=S,ClC(Cl)Cl,547.3333333333334
837,CCCCCCc1cc(C=C(C#N)C(=O)O)sc1-c1ccc(C=C2c3ccc(N(c4ccccc4)c4ccccc4)cc3-c3cc(N(c4ccccc4)c4ccccc4)ccc32)s1,ClCCl,422.0
1012,CCCC[C@H](CC)CN1c2ccccc2Sc2cc(-c3ccc(/C=C(/C#N)C(=O)O)s3)ccc21,C1CCOC1,444.0
225,CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)c3cc(-c4ccc(/C=C(\C#N)C(=O)O)s4)ccc32)c2ccc(-c3ccc4c(c3)C3CCCC3N4c3ccc(C)cc3)cc21,ClCCl,579.0
1672,O=C(O)CN1C(=O)/C(=C\c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)SC1=S,ClCCl,468.0
658,CCCCCCOc1ccc(N(c2ccc(-c3cc4c(s3)c3sc(/C=C(\C#N)C(=O)O)cc3n4-c3ccc(OCCCCCC)cc3OCCCCCC)cc2)c2ccc3c(c2)sc2ccsc23)cc1,ClCCl,531.0
750,CCCCCCOc1ccc(N2c3ccccc3Sc3cc(/C=C/C4C/C(=C(\C#N)C(=O)O)CC(C)(C)C4)ccc32)cc1,ClCCl,491.0
1486,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O,CN(C)C=O,467.0
516,CCCCCCCCn1c2ccccc2c2cc(N3c4ccccc4Sc4cc(/C=C(\C#N)C(=O)O)ccc43)ccc21,ClCCl,480.0
726,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ncc(-c4sc(-c5cc(CCCCCC)c(/C=C(\C#N)C(=O)O)s5)cc4CCCCCC)c4nsnc34)cc2)cc1,ClCCl,548.0
1667,O=C(O)CN1C(=O)/C(=C\C=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CO,476.0
621,CCCCCCOc1c2ccccc2c(OCCCCCC)c2cc(N(c3ccccc3)c3ccc4c(c3)Sc3cc(/C=C(\C#N)C(=O)O)ccc3N4CCCCCC)ccc12,C1CCOC1,440.0
143,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)Sc3cc(-c5ccc(C#Cc6cc(-c7cccnc7)cc(-c7cccnc7)c6)s5)ccc3N4c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21,CN(C)C=O,412.0
1467,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)s1)C(=O)O,ClCCl,424.0
660,CCCCCCOc1ccc(N(c2ccc(/C=C/C3C/C(=C(\C#N)C(=O)O)CC(C)(C)C3)cc2)c2ccc(OCCCCCC)cc2)cc1,ClCCl,504.0
1484,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)cc1)C(=O)O,ClCCl,440.0
1068,CCCCn1c2ccc(C#Cc3ccc(/C=C(\C#N)C(=O)O)s3)cc2c2nc3ccccc3nc21,C1CCOC1,401.0
990,CCCCOC(=O)CCCN1C(=CC2=C([O-])C(=CC3=[N+](CCCC(=O)OCCCC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,CCO,631.0
1124,CCN1C(=C/C(C)=c2\s/c(=C3\SC(=S)N(CC(=O)O)C3=O)n(CC(=O)O)c2=O)Sc2ccccc21,CCO,500.0
492,CCCCCCCCc1nc2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)c2nc1CCCCCCC,ClC(Cl)Cl,516.0
1185,CCn1c2ccccc2c2cc(/N=C/c3ccc(N(c4ccccc4)c4ccc(/C=C(\C#N)C(=O)O)cc4)cc3)ccc21,ClCCl,437.0
4,C(=C/c1ccc(N2CCOCC2)c2nsnc12)\c1ccncc1,ClCCl,454.0
206,CCC1(CC)c2cc(/C=C/c3ccc(C=C(C#N)C(=O)O)o3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,459.0
486,CCCCCCCCc1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)sc1-c1cc2c(s1)-c1sc(/C=C(\C#N)C(=O)O)cc1C2(C)C,C1CCOC1,485.0
221,CCCC1(CCC)c2ccccc2-c2cc(N3c4ccc(-c5ccc(-c6ccc(/C=C(/C#N)C(=O)O)s6)c6nsnc56)cc4C4CCCC43)ccc21,ClCCl,550.0
1699,O=C(O)c1ccc(/C2=C3\C=CC(=N3)/C(c3ccccc3)=c3/cc/c4n3[Zn]n3c(ccc32)/C(c2ccccc2)=C2/C=CC(=N2)/C=4)cc1,ClCCl,542.0
1653,O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc(N(c4ccc(-n5c6ccccc6c6ccccc65)cc4)c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)s2)SC1=S,C1CCOC1,472.0
